ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,annee,mois,jour,saison,temp_ideale,peu_vent,peu_pluie,bonne_visibilite,score_meteo,periode_recommandee
Toulouse,2025-07-04 15:22:58,2020-02-01 12:00:00,11.1,5.8,17.0,88,1.052,29.1,18.4,Rain,2020,2,1,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-01 12:00:00,12.6,11.2,14.0,86,9.356,23.7,19.0,Rain,2020,2,1,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-02-01 12:00:00,13.1,11.9,15.1,79,0.0,32.9,24.7,Partially cloudy,2020,2,1,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-01 12:00:00,11.4,7.5,15.8,89,0.086,15.9,15.4,Rain,2020,2,1,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-01 12:00:00,10.4,6.0,14.6,88,0.407,30.8,19.9,Rain,2020,2,1,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-02 12:00:00,12.0,6.2,18.2,84,0.027,11.5,27.9,Rain,2020,2,2,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-02 12:00:00,13.7,8.1,21.5,80,0.006,23.4,24.2,Rain,2020,2,2,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-02 12:00:00,13.1,11.2,15.9,91,9.665,23.2,15.2,Rain,2020,2,2,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-02-02 12:00:00,11.8,8.8,15.9,80,0.0,23.2,26.2,Partially cloudy,2020,2,2,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-02 12:00:00,10.9,9.6,12.4,90,3.569,20.0,16.5,Rain,2020,2,2,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-03 12:00:00,13.9,8.8,20.2,74,0.0,32.1,27.5,Partially cloudy,2020,2,3,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-03 12:00:00,13.3,8.9,19.9,79,0.0,15.2,18.5,Partially cloudy,2020,2,3,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-03 12:00:00,11.9,8.0,13.7,86,8.609,34.8,19.3,Rain,2020,2,3,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-02-03 12:00:00,11.8,9.1,16.0,85,0.009,16.3,22.1,Rain,2020,2,3,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-03 12:00:00,13.0,8.4,20.2,76,0.0,12.5,26.1,Partially cloudy,2020,2,3,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-04 12:00:00,8.3,4.9,14.3,71,2.095,48.6,42.5,Rain,2020,2,4,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-04 12:00:00,15.6,9.1,20.7,38,0.009,47.8,30.1,Rain,2020,2,4,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-04 12:00:00,7.2,5.6,8.9,74,6.124,29.5,22.7,Rain,2020,2,4,Hiver,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-02-04 12:00:00,10.9,6.8,14.0,70,3.156,35.8,33.6,Rain,2020,2,4,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-04 12:00:00,11.0,8.3,13.9,62,0.0,53.8,32.1,Partially cloudy,2020,2,4,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-05 12:00:00,9.2,5.5,12.8,57,0.0,52.7,45.9,Partially cloudy,2020,2,5,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-05 12:00:00,10.8,7.8,15.8,40,0.0,19.2,34.7,Clear,2020,2,5,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-05 12:00:00,7.6,4.5,9.6,71,0.0,16.2,23.5,Partially cloudy,2020,2,5,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-05 12:00:00,6.6,3.8,9.4,70,0.171,37.1,47.4,Rain,2020,2,5,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-05 12:00:00,6.1,2.1,10.7,73,0.0,15.0,30.8,Clear,2020,2,5,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-06 12:00:00,7.8,1.9,14.2,62,0.0,22.4,44.7,Partially cloudy,2020,2,6,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-06 12:00:00,2.8,-0.9,7.0,76,0.0,12.7,25.7,Partially cloudy,2020,2,6,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-06 12:00:00,9.4,6.0,14.4,47,0.0,23.6,34.4,Partially cloudy,2020,2,6,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-06 12:00:00,5.6,2.2,9.9,70,0.0,13.3,21.1,Partially cloudy,2020,2,6,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-06 12:00:00,5.9,0.3,11.7,76,0.0,27.9,23.7,Partially cloudy,2020,2,6,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-07 12:00:00,6.3,1.6,11.2,67,0.049,13.3,22.6,Rain,2020,2,7,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-07 12:00:00,8.3,3.9,14.4,64,0.0,14.0,46.1,Partially cloudy,2020,2,7,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-07 12:00:00,8.9,4.6,13.9,62,0.0,22.6,33.5,Partially cloudy,2020,2,7,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-07 12:00:00,9.9,7.4,12.9,77,0.0,23.2,32.7,Partially cloudy,2020,2,7,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-07 12:00:00,5.1,-1.1,13.9,72,0.0,19.3,28.7,Partially cloudy,2020,2,7,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-08 12:00:00,7.2,1.0,13.5,76,0.0,34.7,33.3,Partially cloudy,2020,2,8,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-08 12:00:00,9.6,6.8,13.8,64,0.0,20.2,27.5,Partially cloudy,2020,2,8,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-08 12:00:00,9.4,4.9,14.3,74,0.044,22.1,41.1,Rain,2020,2,8,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-08 12:00:00,10.1,6.4,14.8,79,0.0,26.0,29.3,Partially cloudy,2020,2,8,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-08 12:00:00,9.1,7.8,10.5,82,2.019,14.7,19.3,Rain,2020,2,8,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-09 12:00:00,10.4,5.6,15.0,83,0.0,22.9,25.6,Partially cloudy,2020,2,9,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-09 12:00:00,10.1,6.7,14.1,68,0.0,23.6,29.4,Partially cloudy,2020,2,9,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-09 12:00:00,9.9,6.4,13.0,72,0.0,56.0,41.3,Partially cloudy,2020,2,9,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-09 12:00:00,10.1,7.5,13.3,84,0.599,44.5,18.3,Rain,2020,2,9,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-09 12:00:00,10.5,5.3,15.6,78,0.0,17.1,42.7,Partially cloudy,2020,2,9,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-10 12:00:00,13.6,11.2,17.2,76,0.0,38.7,37.8,Partially cloudy,2020,2,10,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-10 12:00:00,10.7,8.0,14.0,68,8.77,42.5,17.3,Rain,2020,2,10,Hiver,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-02-10 12:00:00,13.8,11.6,17.8,59,0.0,49.8,42.5,Overcast,2020,2,10,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-10 12:00:00,15.4,8.8,23.0,61,0.0,51.3,28.3,Partially cloudy,2020,2,10,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-10 12:00:00,13.1,9.2,15.5,81,0.006,26.6,26.6,Rain,2020,2,10,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-11 12:00:00,13.5,11.5,15.2,67,0.0,31.0,37.0,Partially cloudy,2020,2,11,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-11 12:00:00,12.1,9.6,13.5,79,0.626,27.2,21.4,Rain,2020,2,11,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-11 12:00:00,6.5,4.7,9.3,73,1.212,29.9,22.7,Rain,2020,2,11,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-11 12:00:00,17.7,15.1,21.8,38,0.0,56.2,32.6,Partially cloudy,2020,2,11,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-11 12:00:00,10.4,6.5,13.0,62,1.986,24.4,41.0,Rain,2020,2,11,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-12 12:00:00,6.6,3.2,11.0,66,0.041,10.3,36.4,Rain,2020,2,12,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-12 12:00:00,9.5,7.2,12.8,78,0.0,12.5,29.1,Partially cloudy,2020,2,12,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-12 12:00:00,9.7,6.6,13.4,57,0.0,33.2,47.0,Partially cloudy,2020,2,12,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-12 12:00:00,6.4,4.1,9.5,72,0.0,20.5,24.6,Partially cloudy,2020,2,12,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-12 12:00:00,12.7,9.1,16.8,38,0.0,28.3,34.5,Partially cloudy,2020,2,12,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-13 12:00:00,6.2,-0.4,11.2,73,0.868,53.9,31.4,Rain,2020,2,13,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-13 12:00:00,11.1,6.0,14.9,56,0.0,36.7,28.7,Partially cloudy,2020,2,13,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-13 12:00:00,10.0,4.1,16.9,74,0.0,28.1,36.3,Partially cloudy,2020,2,13,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-13 12:00:00,8.6,5.1,12.7,74,2.328,31.7,21.8,Rain,2020,2,13,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-13 12:00:00,8.3,1.8,13.6,80,0.188,15.7,30.6,Rain,2020,2,13,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-14 12:00:00,12.9,8.9,15.2,67,0.0,43.3,20.2,Clear,2020,2,14,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-14 12:00:00,9.8,8.7,11.8,75,0.115,17.6,20.8,Rain,2020,2,14,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-14 12:00:00,8.5,3.1,11.3,75,0.427,16.3,46.3,Rain,2020,2,14,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-14 12:00:00,10.9,5.6,15.4,66,0.0,44.5,31.5,Clear,2020,2,14,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-14 12:00:00,10.6,6.7,14.6,76,0.0,22.5,12.6,Partially cloudy,2020,2,14,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-15 12:00:00,10.0,6.5,13.7,78,0.575,25.8,18.5,Rain,2020,2,15,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-15 12:00:00,11.4,7.9,15.1,67,0.0,15.2,27.0,Clear,2020,2,15,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-15 12:00:00,9.1,2.5,15.7,77,0.0,25.0,19.1,Partially cloudy,2020,2,15,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-15 12:00:00,8.7,2.3,15.9,80,0.012,18.8,31.1,Rain,2020,2,15,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-15 12:00:00,8.2,-0.1,17.6,69,0.0,28.7,29.9,Partially cloudy,2020,2,15,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-16 12:00:00,12.3,10.0,14.6,68,0.0,56.8,43.4,Partially cloudy,2020,2,16,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-16 12:00:00,10.5,7.0,14.0,74,0.0,20.1,21.7,Partially cloudy,2020,2,16,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-16 12:00:00,12.2,9.6,15.1,81,0.0,30.0,17.4,Partially cloudy,2020,2,16,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-16 12:00:00,11.9,8.5,14.5,83,0.0,21.9,25.4,Overcast,2020,2,16,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-16 12:00:00,14.0,8.9,17.9,70,1.936,39.2,20.9,Rain,2020,2,16,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-17 12:00:00,12.1,9.1,15.1,82,0.003,31.2,17.1,Rain,2020,2,17,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-17 12:00:00,11.1,8.4,13.6,85,0.13,26.1,26.2,Rain,2020,2,17,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-17 12:00:00,9.2,6.5,12.4,76,0.871,30.3,25.1,Rain,2020,2,17,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-17 12:00:00,12.9,10.8,13.6,90,0.952,23.8,20.0,Rain,2020,2,17,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-17 12:00:00,10.7,6.1,13.6,82,4.879,47.0,29.7,Rain,2020,2,17,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-18 12:00:00,10.8,8.3,13.9,58,0.0,40.4,46.5,Partially cloudy,2020,2,18,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-18 12:00:00,6.5,2.0,10.8,78,0.0,10.3,23.3,Partially cloudy,2020,2,18,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-18 12:00:00,7.5,4.1,10.9,73,0.0,22.9,24.2,Partially cloudy,2020,2,18,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-18 12:00:00,12.3,9.8,16.0,75,0.0,18.3,26.8,Partially cloudy,2020,2,18,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-18 12:00:00,8.4,3.2,12.4,74,0.0,18.7,36.0,Partially cloudy,2020,2,18,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-19 12:00:00,8.4,4.5,13.1,75,0.0,22.8,34.7,Partially cloudy,2020,2,19,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-19 12:00:00,7.5,5.3,9.9,82,5.384,23.3,19.6,Rain,2020,2,19,Hiver,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2020-02-19 12:00:00,10.8,6.4,15.7,56,0.0,36.3,47.4,Clear,2020,2,19,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-19 12:00:00,6.4,4.0,9.1,81,0.682,11.3,29.7,Rain,2020,2,19,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-19 12:00:00,11.0,8.0,14.9,64,0.0,21.9,33.6,Partially cloudy,2020,2,19,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-20 12:00:00,9.8,3.5,15.9,66,0.0,29.5,42.7,Clear,2020,2,20,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-20 12:00:00,7.7,1.6,15.0,76,0.159,14.8,25.4,Snow,2020,2,20,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-20 12:00:00,8.7,5.8,11.1,82,0.981,27.5,22.8,Rain,2020,2,20,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-20 12:00:00,11.4,7.7,15.1,60,0.0,20.9,28.6,Clear,2020,2,20,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-20 12:00:00,8.6,0.9,18.1,70,0.0,17.3,20.1,Clear,2020,2,20,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-21 12:00:00,7.9,4.2,12.0,82,0.0,14.9,27.9,Partially cloudy,2020,2,21,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-21 12:00:00,11.0,7.1,15.1,72,0.0,23.7,21.8,Partially cloudy,2020,2,21,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-21 12:00:00,6.5,2.5,10.3,73,0.226,17.5,22.8,Rain,2020,2,21,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-21 12:00:00,10.3,3.6,15.3,63,0.012,42.6,34.2,Rain,2020,2,21,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-21 12:00:00,8.0,3.6,11.2,66,0.034,22.2,40.8,Rain,2020,2,21,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-22 12:00:00,6.7,-0.2,15.0,65,0.0,10.0,28.8,Partially cloudy,2020,2,22,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-22 12:00:00,9.2,5.2,13.0,75,0.0,25.5,23.3,Partially cloudy,2020,2,22,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-22 12:00:00,11.5,8.0,15.0,74,0.0,17.9,24.3,Partially cloudy,2020,2,22,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-22 12:00:00,7.9,0.7,15.9,78,0.0,11.1,16.6,Partially cloudy,2020,2,22,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-02-22 12:00:00,9.3,2.7,16.2,75,0.0,10.8,30.0,Partially cloudy,2020,2,22,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-23 12:00:00,11.5,9.7,13.5,86,0.168,26.8,21.0,Rain,2020,2,23,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-23 12:00:00,9.6,3.4,18.4,79,0.071,17.4,16.9,Rain,2020,2,23,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-02-23 12:00:00,8.7,2.6,16.3,82,0.0,10.4,12.2,Partially cloudy,2020,2,23,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-02-23 12:00:00,10.0,1.4,21.1,62,0.0,9.7,24.5,Partially cloudy,2020,2,23,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-23 12:00:00,11.2,7.9,14.8,76,0.009,25.5,23.3,Rain,2020,2,23,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-24 12:00:00,11.6,4.7,20.1,68,0.0,7.6,26.9,Clear,2020,2,24,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-24 12:00:00,11.6,10.0,12.8,84,0.355,29.5,22.3,Rain,2020,2,24,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-24 12:00:00,12.6,5.6,21.1,68,0.012,22.3,35.4,Rain,2020,2,24,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-24 12:00:00,8.7,1.0,17.5,78,0.0,8.8,10.3,Partially cloudy,2020,2,24,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-24 12:00:00,12.0,8.1,15.2,80,0.0,20.1,20.3,Partially cloudy,2020,2,24,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-25 12:00:00,10.0,6.9,14.1,77,0.078,33.1,23.4,Rain,2020,2,25,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-25 12:00:00,9.8,3.7,15.0,76,0.071,34.2,33.0,Rain,2020,2,25,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-25 12:00:00,8.2,4.2,12.3,78,1.835,20.0,25.3,Rain,2020,2,25,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-25 12:00:00,12.8,10.0,15.0,76,0.009,34.9,19.4,Rain,2020,2,25,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-25 12:00:00,8.3,4.7,11.2,80,4.076,28.0,19.9,Rain,2020,2,25,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-26 12:00:00,6.4,3.2,9.4,62,0.579,39.1,48.4,Rain,2020,2,26,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-26 12:00:00,12.9,9.0,15.2,35,0.0,55.0,27.8,Clear,2020,2,26,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-26 12:00:00,7.9,6.8,10.1,83,4.47,36.4,25.9,Rain,2020,2,26,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-26 12:00:00,10.1,6.3,13.1,54,0.0,48.0,48.0,Partially cloudy,2020,2,26,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-26 12:00:00,4.6,2.7,6.9,77,3.421,30.1,23.3,Rain,2020,2,26,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-27 12:00:00,5.2,0.6,10.6,74,1.179,49.3,41.5,Rain,2020,2,27,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-27 12:00:00,5.6,3.4,11.6,80,9.916,43.0,19.2,Rain,2020,2,27,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-02-27 12:00:00,9.7,5.7,15.8,47,0.01,39.8,29.2,Rain,2020,2,27,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-27 12:00:00,7.5,1.1,13.1,74,1.473,35.9,36.3,Rain,2020,2,27,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-27 12:00:00,9.2,5.5,13.2,86,15.12,44.5,23.3,Rain,2020,2,27,Hiver,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2020-02-28 12:00:00,10.2,6.1,14.9,54,0.0,43.7,47.4,Partially cloudy,2020,2,28,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-28 12:00:00,10.6,7.4,15.2,85,0.624,16.3,21.3,Rain,2020,2,28,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-02-28 12:00:00,5.7,1.3,10.8,83,0.03,24.7,21.2,Rain,2020,2,28,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-28 12:00:00,6.7,-0.6,12.9,60,0.0,18.4,44.2,Partially cloudy,2020,2,28,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-02-28 12:00:00,12.7,9.0,16.4,51,0.0,28.9,28.6,Partially cloudy,2020,2,28,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-02-29 12:00:00,12.0,7.9,15.1,74,0.012,36.2,42.6,Rain,2020,2,29,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-02-29 12:00:00,11.7,9.4,16.9,80,0.594,29.7,24.9,Rain,2020,2,29,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-02-29 12:00:00,11.5,9.8,13.2,69,0.995,49.6,45.6,Rain,2020,2,29,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-02-29 12:00:00,10.2,8.0,12.7,60,0.0,20.2,27.5,Partially cloudy,2020,2,29,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-02-29 12:00:00,9.2,6.7,12.3,76,3.065,37.0,21.2,Rain,2020,2,29,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-03-01 12:00:00,6.1,2.2,9.1,85,17.131,25.5,21.4,Rain,2020,3,1,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-03-01 12:00:00,10.7,5.9,15.1,74,1.99,35.8,37.7,Rain,2020,3,1,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-03-01 12:00:00,10.8,7.9,14.3,69,0.027,40.7,52.7,Rain,2020,3,1,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-03-01 12:00:00,12.8,10.8,16.2,70,0.0,35.1,25.6,Partially cloudy,2020,3,1,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-03-01 12:00:00,11.2,8.5,14.9,82,1.534,14.3,35.8,Rain,2020,3,1,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-03-02 12:00:00,11.8,8.7,14.9,73,2.695,43.8,38.8,Rain,2020,3,2,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-03-02 12:00:00,6.8,4.7,9.0,86,6.092,25.9,21.1,Rain,2020,3,2,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-03-02 12:00:00,8.2,6.5,9.8,81,10.705,27.0,37.6,Rain,2020,3,2,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-03-02 12:00:00,9.2,5.8,11.8,76,5.184,49.6,29.5,Rain,2020,3,2,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-03-02 12:00:00,10.9,8.9,14.0,76,48.09,31.7,17.7,Rain,2020,3,2,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-03-03 12:00:00,6.3,5.0,7.3,88,19.401,29.7,31.3,Rain,2020,3,3,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-03-03 12:00:00,10.7,6.9,15.0,59,0.0,23.2,28.1,Partially cloudy,2020,3,3,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-03-03 12:00:00,5.3,2.0,8.9,77,0.029,17.3,23.7,Rain,2020,3,3,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-03-03 12:00:00,8.7,6.1,11.1,60,0.0,40.0,54.3,Partially cloudy,2020,3,3,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-03-03 12:00:00,7.0,3.3,10.1,66,0.007,22.5,56.2,Rain,2020,3,3,Printemps,False,False,True,True,50,False
